UDI,Product ID,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Air temperature [K]_rolling_mean,Air temperature [K]_rolling_std,Air temperature [K]_rolling_var,Process temperature [K]_rolling_mean,Process temperature [K]_rolling_std,Process temperature [K]_rolling_var,Rotational speed [rpm]_rolling_mean,Rotational speed [rpm]_rolling_std,Rotational speed [rpm]_rolling_var,Torque [Nm]_rolling_mean,Torque [Nm]_rolling_std,Torque [Nm]_rolling_var,Tool wear [min]_rolling_mean,Tool wear [min]_rolling_std,Tool wear [min]_rolling_var,Timestamp,ambient_temp,humidity,factory_load,ambient_gap,load_stress,wear_efficiency,mechanical_stress,heat_stress,Type_L,Type_M
1748,L48927,298.4,307.9,2381,14.2,164,0,0,0,0,0,0,298.47,0.0483045891430386,0.0023333333322777,307.96,0.0516397779361399,0.0026666666652938,1629.5,330.43985837062746,109190.50000000032,37.03,14.13404479341362,199.7712222222226,152.1,9.182713227705316,84.32222222227418,2026-01-07 01:35:00,28.426754504945475,69,51,279.4732454950545,724.1999999999999,0.0688497061293031,33810.2,1961.4460608412378,True,False
1749,H31162,298.4,307.7,1626,31.1,166,0,0,0,0,0,1,298.47,0.0483045891430386,0.0023333333322777,307.93999999999994,0.0966091783008524,0.0093333333319659,1597.3,311.0762857492608,96768.45555555576,38.00000000000001,13.2472219309895,175.48888888888916,155.1,8.184674024598815,66.98888888894257,2026-01-07 01:40:00,31.48196798891201,73,80,276.218032011088,2488.0,0.10202827289489859,50568.600000000006,2298.1836631905767,False,False
1750,L48929,298.3,307.7,1576,33.8,171,0,0,0,0,0,0,298.45,0.0707106781112328,0.0049999999989503,307.92,0.1229272594250337,0.0151111111097495,1628.9,288.21537086005725,83068.10000000033,35.96,11.986028904056978,143.66488888888932,158.1,7.936553968123969,62.98888888894433,2026-01-07 01:45:00,34.052613221392,85,62,273.647386778608,2095.6,0.10843373493975904,53268.799999999996,2894.47212381832,True,False
1751,M16610,298.4,307.8,1617,31.6,173,0,0,0,0,0,0,298.43999999999994,0.0699205898705319,0.0048888888878431,307.91,0.1286683937655118,0.0165555555541968,1626.6,288.2087206638047,83064.266666667,35.81,12.035082975294468,144.8432222222227,160.8,7.955431408097611,63.288888888945934,2026-01-07 01:50:00,29.003822213768963,49,51,278.79617778623106,1611.6000000000001,0.1069221260815822,51097.200000000004,1421.1872884746792,False,True
1752,L48931,298.3,307.6,1942,20.6,176,0,0,0,0,0,0,298.42,0.0788810637680783,0.0062222222211836,307.87,0.1567021236429384,0.0245555555542067,1684.5,287.52710017202526,82671.83333333385,32.95,11.896988414440608,141.538333333334,163.5,8.086339647142433,65.3888888889476,2026-01-07 01:55:00,29.544626980057874,80,95,278.0553730199421,1957.0000000000002,0.0905815748841997,40005.200000000004,2363.57015840463,True,False
1753,L48932,298.2,307.6,1492,37.2,178,0,0,0,0,0,0,298.39,0.0994428925960225,0.009888888887864,307.83000000000004,0.1702938636553271,0.0289999999986591,1695.8,276.1834334077434,76277.28888888944,31.71,10.537283014768756,111.03433333333412,166.1,8.157477823721301,66.5444444445048,2026-01-07 02:00:00,35.542878496562594,40,56,272.05712150343743,2083.2000000000003,0.11922304085733422,55502.4,1421.7151398625037,True,False
1754,L48933,298.2,307.5,1470,51.3,180,0,0,0,0,0,0,298.36,0.1074967699726189,0.0115555555545461,307.78000000000003,0.1873795909638612,0.0351111111097839,1671.5,285.04980071715426,81253.38888888937,34.260000000000005,11.940240086921785,142.5693333333339,168.7,8.01457006541183,64.2333333333954,2026-01-07 02:05:00,29.218099355224403,51,60,278.2819006447756,3078.0,0.12236573759347383,75411.0,1490.1230671164446,True,False
1755,M16614,298.0,307.4,1463,46.5,182,0,0,0,0,0,0,298.31,0.1449137674585035,0.0209999999990172,307.72,0.2043961295535475,0.0417777777764705,1671.7,284.8863516094336,81160.23333333382,33.720000000000006,11.149768308504616,124.31733333333392,171.2,7.857056276583302,61.73333333339706,2026-01-07 02:10:00,33.02682542438173,85,96,274.37317457561824,4464.0,0.12431693989071038,68029.5,2807.280161072447,False,True
1756,L48935,298.0,307.3,1424,46.5,185,0,0,0,0,0,0,298.26,0.1577621275462841,0.02488888888793,307.65,0.2173067468371285,0.0472222222209358,1651.7,295.432282144883,87280.23333333377,35.39,11.732807753380188,137.65877777777823,173.7,7.874713398668963,62.01111111117648,2026-01-07 02:15:00,35.7177659883905,68,75,271.5822340116095,3487.5,0.12982456140350876,66216.0,2428.808087210554,True,False
1757,M16616,298.1,307.4,1363,60.1,187,0,0,0,0,0,0,298.23,0.1567021236442314,0.0245555555546119,307.59000000000003,0.1911950719926869,0.0365555555542887,1635.4,307.3926913032694,94490.26666666706,37.29,14.06654423327446,197.86766666666696,176.2,7.71434450301373,59.51111111117815,2026-01-07 02:20:00,28.455517233286347,50,98,278.94448276671363,5889.8,0.13709677419354838,81916.3,1422.7758616643173,False,True
1758,M16617,298.1,307.4,1335,56.2,190,0,0,0,0,0,0,298.2,0.1490711984968793,0.022222222221296,307.54,0.1646545204659212,0.0271111111098624,1530.8,174.9036560192181,30591.288888888965,41.49,12.60003968247719,158.76099999999988,178.8,7.524773898416548,56.62222222229097,2026-01-07 02:25:00,28.679953925524824,80,70,278.72004607447514,3934.0,0.14221556886227546,75027.0,2294.396314041986,False,True
1759,L48938,298.1,307.4,1608,33.9,193,0,0,0,0,0,0,298.17,0.1337493509815358,0.017888888887982,307.51,0.159513148182853,0.0254444444432048,1529.0,173.9048271005982,30242.888888888952,41.77,12.372554752803117,153.080111111111,181.5,7.261006970268848,52.7222222222928,2026-01-07 02:30:00,31.305556791286715,56,98,276.09444320871324,3322.2,0.1199502796768179,54511.2,1753.1111803120561,True,False
1760,H31173,298.0,307.4,1606,35.2,195,0,0,0,0,0,0,298.14,0.1349897115388282,0.018222222221336,307.48,0.147572957470349,0.0217777777765454,1532.0,175.06062441972009,30646.22222222229,41.91,12.279924900240855,150.7965555555554,183.9,7.370361064581196,54.322222222294464,2026-01-07 02:35:00,32.20280088869735,59,64,275.1971991113026,2252.8,0.12134411947728686,56531.200000000004,1899.9652524331434,False,False
1761,L48940,298.1,307.5,1684,33.1,200,0,0,0,0,0,0,298.11,0.0994428925968376,0.0098888888880261,307.45,0.0971825315744347,0.009444444443216,1538.7,179.89073844358376,32360.677777777863,42.06,12.148452119051576,147.58488888888874,186.6,7.8627108698143235,61.82222222229632,2026-01-07 02:40:00,30.075185146830155,77,65,277.42481485316983,2151.5,0.11869436201780416,55740.4,2315.7892563059218,True,False
1762,L48941,298.1,307.6,1950,20.3,202,0,0,0,0,0,0,298.09000000000003,0.0737864787315222,0.0054444444435973,307.45,0.0971825315744347,0.009444444443216,1539.5,181.89022941201557,33084.05555555565,42.03,12.20756140904298,149.0245555555554,189.2,8.25698357621315,68.17777777785369,2026-01-07 02:45:00,37.9138476185428,45,58,269.6861523814572,1177.4,0.1035366478728857,39585.0,1706.123142834426,True,False
1763,H31176,298.2,307.6,1460,48.6,204,0,0,0,0,0,0,298.09000000000003,0.0737864787315222,0.0054444444435973,307.45,0.0971825315744347,0.009444444443216,1536.3,183.09624063135053,33524.23333333341,43.17,12.238650070802551,149.7845555555553,191.8,8.43010478385319,71.06666666674445,2026-01-07 02:50:00,33.615879749489686,59,70,273.98412025051033,3402.0,0.13963039014373715,70956.0,1983.3369052198914,False,False
1764,L48943,298.2,307.6,1511,31.0,209,1,1,0,0,0,0,298.09000000000003,0.0737864787315222,0.0054444444435973,307.46,0.1074967699715988,0.0115555555543268,1540.4,181.9018050121184,33088.26666666675,41.14,12.422488568005292,154.31822222222218,194.7,8.895067297232895,79.12222222230213,2026-01-07 02:55:00,29.587063206653344,49,90,278.0129367933467,2790.0,0.13822751322751323,46841.0,1449.7660971260138,True,False
1765,H31178,298.2,307.6,1318,55.7,0,0,0,0,0,0,0,298.11,0.0737864787314088,0.0054444444435806,307.48,0.1135292424340942,0.0128888888876593,1525.9,194.12564659690568,37684.76666666672,42.06,13.181063858598224,173.7404444444443,176.5,62.491332732361634,3905.166666666733,2026-01-07 03:00:00,27.901976251489216,49,55,279.6980237485108,3063.5,0.0,73412.6,1367.1968363229716,False,False
1766,L48945,298.2,307.6,1368,51.8,5,0,0,0,0,0,0,298.13,0.0674948557645411,0.0045555555546762,307.51,0.0994428925949964,0.0098888888876599,1520.3,198.15765328534647,39266.45555555559,42.59,13.482536029166678,181.7787777777776,158.5,82.4934340821542,6805.16666666672,2026-01-07 03:05:00,31.810992347130185,70,50,275.7890076528698,2590.0,0.003652300949598247,70862.4,2226.7694642991128,True,False
1767,M16626,298.3,307.7,1717,27.1,7,0,0,0,0,0,0,298.15,0.0849836585546153,0.0072222222213274,307.54,0.1074967699715895,0.0115555555543248,1555.7,198.5542467158258,39423.788888889016,39.290000000000006,12.738607110320627,162.27211111111123,140.5,94.36719062612124,8905.166666666706,2026-01-07 03:10:00,33.3165149058034,65,80,274.3834850941966,2168.0,0.004074505238649592,46530.700000000004,2165.5734688772213,False,True
1768,M16627,298.3,307.7,1520,41.4,10,0,0,0,0,0,0,298.17,0.0948683298002533,0.0089999999990896,307.57,0.1059349905413123,0.0112222222209879,1574.2,183.7744995005206,33773.06666666684,37.81,11.338474324176085,128.56100000000026,122.5,100.8224512034234,10165.166666666692,2026-01-07 03:15:00,37.5213635637737,56,54,270.17863643622627,2235.6,0.006574621959237344,62928.0,2101.196359571327,False,True
1769,M16628,298.3,307.8,1485,42.0,13,0,0,0,0,0,0,298.19,0.0994428925965255,0.0098888888879641,307.61,0.1100504934558263,0.0121111111098708,1561.9,185.3701702000625,34362.100000000144,38.62,11.3174202007348,128.08400000000017,104.5,102.8842391557943,10585.16666666668,2026-01-07 03:20:00,32.227444302971975,53,86,275.57255569702806,3612.0,0.008748317631224764,62370.0,1708.0545480575147,False,True
1770,L48949,298.4,307.9,1981,23.2,16,0,0,0,0,0,0,298.23,0.0948683298000076,0.008999999999043,307.66,0.1173787790723927,0.0137777777765255,1599.4,228.2533679926766,52099.60000000024,37.42,12.312757611518236,151.60400000000027,86.6,100.94244784914709,10189.377777777778,2026-01-07 03:25:00,31.27133311152183,44,75,276.62866688847816,1740.0,0.008072653884964682,45959.2,1375.9386569069604,True,False
1771,H31184,298.4,307.9,1605,31.0,18,0,0,0,0,0,0,298.26,0.0966091783028463,0.0093333333323511,307.7,0.1247219128874159,0.0155555555542961,1591.5,226.35922777744275,51238.50000000021,37.21,12.412131162697252,154.06100000000026,68.4,94.42127820453273,8915.377777777765,2026-01-07 03:30:00,29.070282563557026,42,50,278.82971743644293,1550.0,0.0112079701120797,49755.0,1220.9518676693951,False,False
1772,L48951,298.4,307.9,1446,45.3,23,0,0,0,0,0,0,298.29,0.0875595035713311,0.0076666666656579,307.73,0.1337493509802068,0.0178888888876265,1541.1,191.0185854831935,36488.10000000011,39.71,11.07323600198043,122.61655555555556,50.5,82.49343408215371,6805.166666666641,2026-01-07 03:35:00,33.1111479140151,82,50,274.7888520859849,2265.0,0.015894955079474776,65503.799999999996,2715.114128949238,True,False
1773,L48952,298.4,308.0,1508,47.9,25,0,0,0,0,0,0,298.31,0.0875595035712218,0.0076666666656388,307.77,0.1494434118055036,0.0223333333320693,1545.9,189.35002860663488,35853.43333333345,39.64,11.012840989802164,121.28266666666669,32.6,62.47701799684216,3903.37777777774,2026-01-07 03:40:00,35.05007558855147,59,78,272.94992441144854,3736.2,0.01656726308813784,72233.2,2067.9544597245367,True,False
1774,L48953,298.5,308.0,1384,59.5,27,0,0,0,0,0,0,298.34,0.0966091783024758,0.0093333333322795,307.81,0.1523883926713402,0.0232222222209545,1533.2,196.09000201154825,38451.28888888899,42.49,12.156795082038126,147.78766666666635,14.4,9.02096324001639,81.37777777772703,2026-01-07 03:45:00,26.637900274800657,85,71,281.36209972519936,4224.5,0.019494584837545126,82348.0,2264.221523358056,True,False
1775,M16634,298.5,308.0,1519,37.3,29,0,0,0,0,0,0,298.37,0.0948683297993696,0.0089999999989219,307.85,0.1433720877796147,0.0205555555542855,1553.3,181.3260108815676,32879.122222222366,40.65,11.297320232889051,127.62944444444436,17.3,8.525126261688392,72.67777777772909,2026-01-07 03:50:00,32.22407385269685,54,87,275.77592614730315,3245.1,0.019078947368421053,56658.7,1740.0999880456297,False,True
1776,L48955,298.5,308.0,1404,48.1,32,0,0,0,0,0,0,298.4,0.0816496580860325,0.006666666665566,307.89,0.1197218999684831,0.0143333333320634,1556.9,177.55653246845742,31526.32222222237,40.28,10.946719447700604,119.83066666666664,20.0,8.472176684756464,71.77777777773102,2026-01-07 03:55:00,28.939551857129793,42,90,279.0604481428702,4329.0,0.022775800711743774,67532.40000000001,1215.4611779994514,True,False
1777,L48956,298.5,308.1,1564,31.1,34,0,0,0,0,0,0,298.42,0.0788810637676014,0.0062222222211083,307.92999999999995,0.1159501808673696,0.0134444444431757,1541.6,168.59366008905062,28423.822222222338,40.68,10.47449813170593,109.71511111111104,22.7,8.165646194743742,66.67777777773294,2026-01-07 04:00:00,27.927329160633754,42,68,280.1726708393663,2114.8,0.021725239616613417,48640.4,1172.9478247466177,True,False
1778,H31191,298.6,308.2,1555,36.8,36,0,0,0,0,0,0,298.45,0.0849836585532102,0.0072222222210886,307.98,0.1135292424339087,0.0128888888876172,1545.1,168.45866621287948,28378.322222222345,40.22,10.54016655993211,111.0951111111111,25.3,7.803845206047914,60.89999999995701,2026-01-07 04:05:00,37.08195390133263,62,77,271.1180460986674,2833.6,0.02313624678663239,57223.99999999999,2299.0811418826233,False,False
1779,L48958,298.6,308.2,1325,54.0,41,0,0,0,0,0,0,298.48,0.0788810637673396,0.006222222221067,308.02,0.1135292424339087,0.0128888888876172,1529.1,181.8659151988387,33075.211111111195,41.42,11.412351982732464,130.2417777777776,28.1,7.922541679702648,62.766666666625646,2026-01-07 04:10:00,34.66188926761262,48,54,273.5381107323874,2916.0,0.03092006033182504,71550.0,1663.7706848454059,True,False
1780,M16639,298.6,308.2,1488,44.0,43,0,0,0,0,0,0,298.5,0.0816496580856044,0.0066666666654961,308.05,0.1178511301923668,0.0138888888876182,1479.8,88.72404158713428,7871.955555555533,43.5,9.449279807947716,89.28888888888844,30.8,7.941452428027732,63.06666666662756,2026-01-07 04:15:00,30.181332354243093,50,70,278.0186676457569,3080.0,0.02887844190732035,65472.0,1509.0666177121545,False,True
1781,L48960,298.5,308.2,1595,32.3,46,0,0,0,0,0,0,298.51,0.0737864787292736,0.0054444444432655,308.08000000000004,0.1135292424339245,0.0128888888876208,1478.8,87.19938837705978,7603.733333333308,43.63,9.265353624000396,85.8467777777773,33.6,7.862710869807251,61.8222222221851,2026-01-07 04:20:00,31.515581548944997,86,98,276.68441845105497,3165.3999999999996,0.02882205513784461,51518.49999999999,2710.3400132092697,True,False
1782,L48961,298.5,308.1,1662,28.6,48,0,0,0,0,0,0,298.52,0.0632455531939758,0.003999999998812,308.1,0.0942809041514945,0.0088888888876232,1500.4,103.41631077027138,10694.933333333349,41.96,10.370063752080886,107.53822222222192,36.1,8.089087299151739,65.43333333329798,2026-01-07 04:25:00,31.04814525242335,88,71,277.05185474757667,2030.6000000000001,0.028863499699338546,47533.200000000004,2732.2367822132546,True,False
1783,L48962,298.4,308.0,1571,37.4,50,0,0,0,0,0,0,298.52000000000004,0.0632455531939758,0.003999999998812,308.1,0.0942809041514945,0.0088888888876232,1506.7,105.8217053979634,11198.23333333336,40.91,10.232459246057228,104.70322222222204,38.6,8.140434058859089,66.26666666663307,2026-01-07 04:30:00,28.623118663829505,83,69,279.37688133617047,2580.6,0.031806615776081425,58755.399999999994,2375.7188490978488,True,False
1784,H31197,298.3,308.0,1553,41.0,52,0,0,0,0,0,0,298.5,0.0942809041519945,0.0088888888877175,308.1,0.0942809041514945,0.0088888888876232,1523.6,97.19190638456844,9446.266666666716,39.06,7.905862803430546,62.50266666666669,41.1,8.020113604070108,64.3222222221904,2026-01-07 04:35:00,30.377597924883297,88,61,277.6224020751167,2501.0,0.03346203346203346,63673.0,2673.22861738973,False,False
1785,L48964,298.3,308.0,2886,3.8,57,1,0,0,1,0,0,298.48,0.1135292424344293,0.0128888888877354,308.1,0.0942809041514945,0.0088888888876232,1660.3,441.4949477501291,194917.7888888892,35.71,13.705104482961422,187.8298888888893,43.9,8.2117801561722,67.43333333330351,2026-01-07 04:40:00,34.351910978713974,80,55,273.648089021286,209.0,0.019743678559057846,10966.8,2748.152878297118,True,False
1786,L48965,298.2,308.0,1538,38.2,59,0,0,0,0,0,0,298.45,0.1433720877801144,0.0205555555544288,308.1,0.0942809041514945,0.0088888888876232,1673.7,434.8348473207325,189081.34444444475,34.72,13.052696613684445,170.37288888888935,46.6,8.302610031388047,68.93333333330543,2026-01-07 04:45:00,30.30257761629376,52,78,277.6974223837062,2979.6000000000004,0.03833658219623132,58751.600000000006,1575.7340360472756,True,False
1787,L48966,298.4,308.2,1618,33.0,61,0,0,0,0,0,0,298.44,0.1429840705929383,0.0204444444433263,308.11,0.0994428925948208,0.009888888887625,1679.1,433.6548678897133,188056.54444444476,34.91,13.007899309436745,169.20544444444488,49.3,8.138386408453911,66.23333333330734,2026-01-07 04:50:00,33.392085617542044,47,94,274.80791438245797,3102.0,0.03767757875231625,53394.0,1569.4280240244761,True,False
1788,L48967,298.4,308.2,1364,45.9,63,0,0,0,0,0,0,298.42,0.1316561177166954,0.0173333333322323,308.11,0.0994428925948208,0.009888888887625,1660.0,443.815276888933,196972.00000000023,35.82000000000001,13.465082415063222,181.3084444444448,52.0,7.702813338859334,59.33333333330928,2026-01-07 04:55:00,30.3258219190482,61,89,277.87417808095176,4085.1,0.046153846153846156,62607.6,1849.8751370619402,True,False
1789,L48968,298.3,308.0,1442,47.3,65,0,0,0,0,0,0,298.39,0.1197218999692937,0.0143333333322575,308.09000000000003,0.0994428925948027,0.0098888888876214,1671.7,435.4663017961324,189630.90000000023,35.15,12.598787419606891,158.72944444444485,54.4,7.633260552781122,58.26666666664437,2026-01-07 05:00:00,28.447406610090205,77,84,279.5525933899098,3973.2,0.04504504504504504,68206.59999999999,2190.450308976946,True,False
1790,L48969,298.2,307.9,1313,67.3,67,1,0,0,1,0,0,298.35,0.1080123449686336,0.0116666666656231,308.06,0.1074967699713936,0.0115555555542827,1654.2,447.0316419325249,199837.2888888891,37.48,16.088560463191786,258.841777777778,56.8,7.420691791648951,55.06666666664612,2026-01-07 05:05:00,35.58321897026277,66,60,272.31678102973723,4038.0,0.05098934550989345,88364.9,2348.492452037343,True,False
1791,L48970,298.2,307.9,1847,23.6,69,0,0,0,0,0,0,298.32,0.1032795558939256,0.0106666666656465,308.03,0.1059349905410965,0.0112222222209422,1679.4,450.4136863916206,202872.48888888917,36.61,16.62604716835739,276.42544444444474,59.1,7.264066813200978,52.766666666647815,2026-01-07 05:10:00,25.608911687444763,65,82,282.2910883125552,1935.2,0.037337662337662336,43589.200000000004,1664.5792596839096,True,False
1792,L48971,298.1,307.8,1524,40.8,71,0,0,0,0,0,0,298.28000000000003,0.1032795558940589,0.010666666665674,308.0,0.1247219128872951,0.015555555554266,1665.6,453.1120047944979,205310.48888888911,37.83,16.4193009730757,269.5934444444446,61.4,6.995236474438601,48.93333333331618,2026-01-07 05:15:00,37.35494827004246,62,74,270.4450517299575,3019.2,0.04655737704918033,62179.2,2316.0067927426326,True,False
1793,M16652,298.1,307.7,1445,48.0,73,0,0,0,0,0,0,298.25,0.1080123449689597,0.0116666666656935,307.97,0.1567021236431097,0.0245555555542604,1653.0,457.7629177739161,209546.88888888908,38.89,16.727718181376552,279.8165555555556,63.7,6.600505031181417,43.5666666666512,2026-01-07 05:20:00,34.99383309031789,78,63,272.7061669096821,3024.0,0.050484094052558784,69360.0,2729.5189810447955,False,True
1794,L48973,298.1,307.8,1761,28.2,76,0,0,0,0,0,0,298.23,0.1159501808686958,0.0134444444434832,307.95,0.1649915822729253,0.0272222222209234,1673.8,457.4396863704186,209251.0666666669,37.61,17.03522168267199,290.19877777777793,66.1,6.2262883539596015,38.76666666665297,2026-01-07 05:25:00,32.548139464382054,70,78,275.25186053561794,2199.6,0.043132803632236094,49660.2,2278.369762506744,True,False
